STRING_TILE_frist_1000036,삼각 무늬 타일,Triangle,Dreiecks,Треугольная плитка,三角柄タイル,三角纹瓷砖,三角花紋磁磚,กระเบื้อง,tuiles de
STRING_TILE_frist_1000037,체크 무늬 타일,Checkered,Karierte Fliesen,Клетчатая плитка,チェック柄タイル,格子花纹瓷砖,格子花紋磁磚,กระเบื้อง,Tuiles à carreaux
STRING_TILE_frist_1000038,화이트 타일,White,Weißfliesen,Белая плитка,ホワイトタイル,白色瓷砖,白色磁磚,กระเบื้องสีขาว,carreaux blancs
STRING_TILE_frist_1000039,블랙 타일,Black,Schwarzfliesen,Черная плитка,ブラックタイル,黑色瓷砖,黑色磁磚,กระเบื้องสีดำ,tuiles noires
STRING_TILE_frist_1000040,우드 데코 타일,Wooden,Holzdekorations,Деревянная плитка,ウッドデコタイル,木质装饰瓷砖,木質裝飾磁磚,กระเบื้อง,carrelage de
STRING_TILE_second_1000001,,Floor,,,,,,,
STRING_TILE_second_1000002,,Floor,,Напольная плитка,,,,,parquet clair
STRING_TILE_second_1000003,,Floor,,Напольная плитка,,,,,parquet épaisses
STRING_TILE_second_1000004,,tile,,,,,,แกรนิต,
STRING_TILE_second_1000005,,stone tile,Steinfliesen,,,,,หินเกาหลี,pierre coréens
STRING_TILE_second_1000006,,tile,,,,,,กรวด,
STRING_TILE_second_1000009,,tile,,плитка,,,,เซรามิค,céramique
STRING_TILE_second_1000010,,tile,,,,,,โมเสค,mosaïque
STRING_TILE_second_1000011,,tile,,,,,,สีเขียว,
STRING_TILE_second_1000012,,Brown tile,,коричневые плитки,,,,สีเขียวน้ำตาล,marron vert
STRING_TILE_second_1000013,,tile,,,,,,สีน้ำตาล,
STRING_TILE_second_1000014,,tile,,,,,,,
STRING_TILE_second_1000015,,striped tile,Fliesen,полосатая плитка,,,,ลายเส้นสีแดง,rayures rouges
STRING_TILE_second_1000016,,striped tile,Fliesen,полосатые плитки,,,,ลายเส้นสีฟ้า,rayures bleues
STRING_TILE_second_1000017,,Brown tile,,-коричневого цвета,,,,สีน้ำตาลเข้ม,marron foncé
STRING_TILE_second_1000018,,Black tile,,плитка,,,,สีดำเข้ม,
STRING_TILE_second_1000019,,block tile,Blockfliesen,черных блоков,,,,บล็อกสีดำ,de bloc noirs
STRING_TILE_second_1000020,,block tile,,коричневых блоков,,,,บล็อกสีน้ำตาล,blocs marron
STRING_TILE_second_1000021,,wooden tile,,бледного дерева,,,,บล็อกสีอ่อน,en bois clair
STRING_TILE_second_1000022,,wooden tile,,крепкого дерева,,,,บล็อกสีเข้ม,en bois foncé
STRING_TILE_second_1000023,,marble tile,Marmorfliesen,плитка,,,,หินอ่อนสีดำ,Carreaux 
STRING_TILE_second_1000024,,marble tile,,плитка,,,,หินอ่อนสีอ่อน,Carreaux 
STRING_TILE_second_1000026,,tatami tile,,плитка татами,,,,ทาดามิอ่อน,tatami de couleur claire
STRING_TILE_second_1000027,,tatami tile,,плитка татами,,,,ทาดามิสีเข้ม,tatami foncés
STRING_TILE_second_1000028,,wooden floor,,светлого дерева,,,,ไม้สดใส,en bois clair
STRING_TILE_second_1000029,,wooden floor,,темного дерева,,,,ไม้สีเข้ม,en bois foncé
STRING_TILE_second_1000032,,stripe,Streifenfliesen,тальную полоску,,,,ลายเส้นแนวนอน,rayures horizontales
STRING_TILE_second_1000033,,stripe,Streifenfliesen,льную полоску,,,,ลายเส้นแนวตั้ง,rayures verticales
STRING_TILE_second_1000034,,Floor,,плитка,,,,,en bois clair
STRING_TILE_second_1000035,,Italy floor,,плитка,,,,,
STRING_TILE_second_1000036,,pattern tile,musterfliesen,,,,,สามเหลี่ยม,modèle de triangle
STRING_TILE_second_1000037,,tile,,,,,,ลายตาราง,
STRING_TILE_second_1000038,,tile,,,,,,,
STRING_TILE_second_1000039,,tile,,,,,,,
STRING_TILE_second_1000040,,deco tile,fliese,в стиле деко,,,,ตกแต่งไม้,décoration en bois
STRING_WALL_DECO_first_3000003,벽전등,Wall,Wandlampe,Настенный,壁掛け照明,壁灯,壁燈,โคมไฟติดผนัง,Applique
STRING_WALL_DECO_first_3000002,부채,Fan,Fächer,Веер,団扇,扇子,扇子,พัด,éventail
STRING_WALL_DECO_first_3000004,선반,Shelf,Regal,Полка,棚,隔板,置物架,ชั้นวางของ,étagère
STRING_WALL_DECO_first_3000005,도자기 선반,Ceramics,Töpferregal,фарфоровая,陶磁器棚,陶瓷置物架,陶瓷置物架,ชั้นวางเครื่,étagère
STRING_WALL_DECO_first_3000006,CD액자 선반,CD Frame,Regal für,Полка для ,CD額縁棚,CD相框,CD架,ชั้นวางกรอบซีดี,Étagère pour
STRING_WALL_DECO_first_3000007,CD액자,CD Frame,CD-Rahmen,CD рамка,CD額縁,CD相框,CD,กรอบซีดี,Cadre CD
STRING_WALL_DECO_first_3000008,큰 액자,Large,Großer ,Большая,大きな額縁,大相框,大掛畫,กรอบใหญ่,Grand cadre
STRING_WALL_DECO_first_3000009,작은 액자,Small,Kleiner,Маленькая,小さな額縁,小相框,小掛畫,กรอบเล็ก,petit cadre
STRING_WALL_DECO_first_3000010,호랑이그림,Tiger,Tigerbild,Рисунок,虎の絵,虎图像,老虎畫,ภาพวาดเสือ,image de tigre
STRING_WALL_DECO_first_3000011,야구배트,Baseball,Baseball,Бейсбольная ,野球バット,棒球棒,棒球棍,ไม้เบสบอล,batte de
STRING_WALL_DECO_first_3000012,벽시계,Wall Clock,Wanduhr,Настенные,壁掛け時計,挂钟,掛鐘,นาฬิกาติดผนัง,horloge
STRING_WALL_DECO_first_3000013,우주선,Spaceship,Raumfahrzeug,Космический ,宇宙船,太空船,宇宙船,ยานอวกาศ,vaisseau
STRING_WALL_DECO_first_3000014,카우보이 모자,Cowboy,Cowboy-Hut,Ковбойская,カウボー,牛仔帽,牛仔帽,หมวกคาวบอย,chapeau
STRING_WALL_DECO_first_3000015,국기,Flag,Nationalflagge,Флаг,国旗,国旗,國旗,ธงชาติ,drapeau
STRING_WALL_DECO_first_3000016,돈 액자,Money,Geldrahmen,Денежная,貨幣額縁,钱相框,錢掛畫,กรอบรูปเงิน,cadre
STRING_WALL_DECO_first_3000017,포스터,Poster,Poster,Плакат,ポスター,海报,海報,โปสเตอร์,affiche
STRING_WALL_DECO_first_3000018,아날로그 티비,Analog,Analoges,Аналоговое,アナロ,模拟电视,類比電視,ทีวิอนาล็อก,Télévision 
STRING_WALL_DECO_first_3000019,메뉴판,Menu,Menü,Меню,メニュー,菜单,菜單,ป้ายเมนู,menu
STRING_WALL_DECO_first_3000020,지우산,Paper,Regenschirm,Зонт,唐傘,油纸伞,紙傘,ร่มกระดาษ,Parapluie
STRING_WALL_DECO_first_3000021,비단,Silk,Seide,Шёлк,絹,绸缎,綢緞,ผ้าไหม,soie
STRING_WALL_DECO_first_3000022,벽등,Wall,Wand-Lampe,Настенный,壁掛け灯,壁灯,壁燈,โคมไฟดผนัง,Applique
STRING_WALL_DECO_first_3000023,접시,Plate,Teller,Блюдо,お皿,盘子,盤子,จาน,Plaque
STRING_WALL_DECO_first_3000024,커튼,Curtain,Vorhang,Занавеска,カーテン,窗帘,窗簾,ผ้าม่าน,rideau
STRING_WALL_DECO_first_3000025,나비 장식,Butterfly,Schmetterlings,Украшение в,蝶装飾,蝴蝶装饰,蝴蝶裝飾,ผีเสื้อตกแต่ง,décoration
STRING_WALL_DECO_first_3000026,식물 액자,Plant,Pflanzen,Рамка,植物額縁,植物相框,植物掛畫,กรอบรูปต้นไม้,de plante
STRING_WALL_DECO_first_3000027,족자봉,Scroll,Scroll-Stick,Палочка для,掛け軸棒,画轴杆,海報掛軸桿,ภาพโปสเตอร์,Bâton de
STRING_WALL_DECO_first_3000028,사케,Sake,Sake,Сакэ,日本酒,清酒,清酒,เหล้าสาเก,Saké
STRING_WALL_DECO_first_3000029,분재,Bonsai,Bonsai,Бонсай,盆栽,盆栽,盆栽,บอนไซ,bonsaï
STRING_WALL_DECO_first_3000030,가격표,Price Tag,Preisschild,Ценник,値札,价目表,價目表,ป้ายราคา,étiquette
STRING_WALL_DECO_first_3000031,부채,Fan,Fächer,Веер,団扇,扇子,扇子,พัด,éventail
STRING_WALL_DECO_first_3000032,홍등,Red,Rotlicht,Красный свет,紅灯,红灯,紅燈籠,โคมไฟแดง,lumière rouge
STRING_WALL_DECO_first_3000033,텐구탈,Tengu,Tengoo-Maske,Тенгуталь,天狗のお面,天狗假面,天狗面具,เทนกูทัล,Masque Tengoo
STRING_WALL_DECO_first_3000034,풍종,Windchime,Poongjong,Избыток,風鈴,风铃,風鈴,ความอุดม,Poongjong
STRING_WALL_DECO_first_3000035,카타나모형,Katana,Catana-Modell,Модель,模造日本刀,KATANA,日本刀模型,แบบจำลอง,Modèle Catane
STRING_WALL_DECO_first_3000036,달마,Dharma,Bodhidharma,Дарума,達磨,达摩,達摩像,ดารุมะ,Bodhidharma
STRING_WALL_DECO_first_3000037,삼각선반,Triangular,Dreieckiges,Треугольная,三角棚,三角架,三角置物架,ชั้นวางทรงส,Étagère
STRING_WALL_DECO_first_3000038,거울,Mirror,Spiegel,Зеркало,鏡,镜子,鏡子,กระจก,miroiter
STRING_WALL_DECO_first_3000039,와인 창고,Wine,Weinlagerung,Винный ,ワイン蔵,红酒库,酒窖,ห้องเก็บไวน์,cave à vin
STRING_WALL_DECO_first_3000040,벽 화분,Wall,Wandblum,Настенный,壁掛け,壁花盆,壁掛花盆,กระถางดอก,pot de
STRING_WALL_DECO_first_3000041,국기 액자,Flag,Fahnenrahmen,Рамка флага,国旗額縁,国旗相框,國旗掛畫,กรอบธง,cadre
STRING_WALL_DECO_first_3000042,간판,Sign,Schild,Вывеска,看板,牌匾,招牌,ป้าย,signer
STRING_WALL_DECO_first_3000043,조각배,Small,Skulpturen,Лодка,渡し舟,小船,小船,เรือรำเล็ก,bateau
STRING_WALL_DECO_first_3000044,만돌린,Mandolin,Mandoline,Мандолина,マンドリン,曼陀林,曼陀林,มันโดลิน,mandoline
STRING_WALL_DECO_second_3000003,,Lamp,,светильник,,,,,
STRING_WALL_DECO_second_3000002,,,,,,,,,
STRING_WALL_DECO_second_3000004,,,,,,,,,
STRING_WALL_DECO_second_3000005,,Shelf,,полка ,,,,องปั้นดินเผา,de poterie
STRING_WALL_DECO_second_3000006,,Shelf,CD-Rahmen,CD рамок,,置物架,,,cadres de CD
STRING_WALL_DECO_second_3000007,,,,,,,,,
STRING_WALL_DECO_second_3000008,,Frame,Rahmen,фоторамка,,,,,
STRING_WALL_DECO_second_3000009,,Frame,Rahmen.,фоторамка,,,,,
STRING_WALL_DECO_second_3000010,,Picture,,тигра,,,,,
STRING_WALL_DECO_second_3000011,,Bat,schläger,бита,,,,,baseball
STRING_WALL_DECO_second_3000012,,Clock,,часы,,,,,murale
STRING_WALL_DECO_second_3000013,,,,корабль,,,,,spatial
STRING_WALL_DECO_second_3000014,,Hat,,шляпа,イハット,,,,de cowboy
STRING_WALL_DECO_second_3000015,,,,,,,,,national
STRING_WALL_DECO_second_3000016,,Frame,,рамка,,,,,d'argent
STRING_WALL_DECO_second_3000017,,,,,,,,,
STRING_WALL_DECO_second_3000018,,TV,Fernsehen,телевидение,グテレビ,,,,analogique
STRING_WALL_DECO_second_3000019,,Board,,,,,,,
STRING_WALL_DECO_second_3000020,,Umbrella,aus Papier,,,,,,en papier
STRING_WALL_DECO_second_3000021,,,,,,,,,
STRING_WALL_DECO_second_3000022,,Lamp,,светильник,,,,,
STRING_WALL_DECO_second_3000023,,,,,,,,,
STRING_WALL_DECO_second_3000024,,,,,,,,,
STRING_WALL_DECO_second_3000025,,Decor,dekoration,виде бабочки,,,,,papillon
STRING_WALL_DECO_second_3000026,,Frame,rahmen,растения,,,,,de plante
STRING_WALL_DECO_second_3000027,,,,прокрутки,,,,,défilement 
STRING_WALL_DECO_second_3000028,,,,,,,,,
STRING_WALL_DECO_second_3000029,,,,,,,,,
STRING_WALL_DECO_second_3000030,,,,,,,,,de prix
STRING_WALL_DECO_second_3000031,,,,,,,,,
STRING_WALL_DECO_second_3000032,,Lantern,,,,,,,
STRING_WALL_DECO_second_3000033,,Mask,,,,,,,
STRING_WALL_DECO_second_3000034,,,,,,,,สมบูรณ์,
STRING_WALL_DECO_second_3000035,,Replica,,катаны,,模型,,แบบจำลอง,
STRING_WALL_DECO_second_3000036,,,,,,,,,
STRING_WALL_DECO_second_3000037,,Shelf,Regal,полка,,,,ามเหลี่ยม,triangulaire
STRING_WALL_DECO_second_3000038,,,,,,,,,
STRING_WALL_DECO_second_3000039,,Cellar,,погреб,,,,,
STRING_WALL_DECO_second_3000040,,Flowerpot,entopf,вазон,植木鉢,,,ไม้ติดผนัง,fleur mural
STRING_WALL_DECO_second_3000041,,Frame,,,,,,,de drapeau
STRING_WALL_DECO_second_3000042,,,,,,,,,
STRING_WALL_DECO_second_3000043,,Boat,boot,,,,,,sculpture
STRING_WALL_DECO_second_3000044,,,,,マンドリン,,,,mandoline
STRING_WALL_first_1,밝은 벽,Bright wall,Helle Wand ,Яркая стена ,明るい壁 ,明亮的墙壁 ,明亮的牆壁 ,ผนังสว่าง ,Mur lumineux 
STRING_WALL_first_2,어두운 벽,Dark wall,Dunkle Wand ,Темная стена ,暗い壁 ,黑暗的墙壁 ,黑暗的牆壁 ,กำแพงมืด ,Mur sombre 
STRING_WALL_first_3,밝은 벽돌 무늬 벽,Bright,Helle ,Яркая,明るいレンガの壁 ,明亮的砖墙 ,明亮的磚牆 ,กำแพงอิฐสีสดใส ,Mur de briques
STRING_WALL_first_4,밝은 벽돌 벽,Bright,Helle ,Яркая,明るいレンガの壁 ,明亮的砖墙 ,明亮的磚牆 ,กำแพงอิฐสีสดใส ,Mur de briques
STRING_WALL_first_5,밝은 체크 무늬 벽,Bright,Helle,Яркая ,明るい市松模様の壁 ,明亮的方格墙 ,明亮的方,ผนังตาหมากรุกสีสดใส ,Mur à carreaux 
STRING_WALL_first_6,짙은 벽돌 무늬 벽,Dark,Dunkle ,Темная ,暗いレンガの壁 ,黑砖墙 ,黑磚牆 ,กำแพงอิฐสีเข้ม ,Mur de briques 
STRING_WALL_first_7,짙은 벽돌 벽,Dark,Dunkle,Темная ,暗いレンガの壁 ,黑砖墙 ,黑磚牆 ,กำแพงอิฐสีเข้ม ,Mur de briques
STRING_WALL_first_8,짙은 체크 무늬 벽,Dark,Dunkel,Темная ,暗い市松模様の壁 ,深色方格墙 ,深色方格牆 ,ผนังตาหมากรุกสีเข้ม ,Mur à carreaux 
STRING_WALL_first_9,중국 붉은 벽,Chinese,Chinesische ,Китайская ,中国の赤い壁 ,中国红墙 ,中國紅牆 ,กำแพงสีแดงของจีน ,Mur rouge chinois 
STRING_WALL_first_10,중국 노랑 벽,Chinese,Chinesische,Китайская ,中国の黄色い壁 ,中国黄墙 ,中國黃牆 ,กำแพงสีเหลืองจีน ,Mur jaune chinois 
STRING_WALL_first_11,벛꽃 무늬 벽,Cherry blossom,Kirschblütenwand ,Стена сакуры ,桜の壁 ,樱花墙 ,櫻花牆 ,กำแพงดอกซากุระ ,Mur de fleurs de cerisier 
STRING_WALL_first_12,꽃 무늬 벽,Floral,Blumenwand ,Цветочная стена ,花の壁 ,花墙 ,花牆 ,ผนังดอกไม้ ,Mur fleuri 
STRING_WALL_first_13,유럽식 벽 큰창,European large,Europäische ,Европейская стена ,ヨーロッパの,欧式大窗墙 ,歐式大窗牆 ,ผนังหน้าต่างบาน,Mur de grande
STRING_WALL_first_14,유럽식 벽 작은창,European small,Europäische ,Европейская стена ,ヨーロッパの,欧式小窗墙 ,歐式小窗牆 ,ผนังหน้าต่างบาน,Mur de petite
STRING_WALL_second_1,,Bright wall,,,,,,,
STRING_WALL_second_2,,Dark wall,,,,,,,
STRING_WALL_second_3,,brick wall,Backsteinmauer ,кирпичная стена ,,,,,lumineuses 
STRING_WALL_second_4,,brick wall,Backsteinmauer ,кирпичная стена ,,,,,lumineuses 
STRING_WALL_second_5,,checkered wall,karierte Wand ,клетчатая стена,,,格牆 ,,lumineux 
STRING_WALL_second_6,,brick wall,Backsteinmauer ,кирпичная стена ,,,,,sombres 
STRING_WALL_second_7,,brick wall,Backsteinmauer ,кирпичная стена ,,,,,sombres 
STRING_WALL_second_8,,checkered wall,karierte Wand ,клетчатая стена ,,,,,sombres 
STRING_WALL_second_9,,red wall,rote Wand ,красная стена,,,,,
STRING_WALL_second_10,,yellow wall,gelbe Wand ,желтая стена,,,,,
STRING_WALL_second_11,,wall ,,,,,,,de cerisier 
STRING_WALL_second_12,,wall ,,,,,,,Mur fleuri 
STRING_WALL_second_13,,window wall ,große Fensterwand ,с большим окном,大きな窓の壁 ,,,ใหญ่สไตล์ยุโรป ,fenêtre européenne 
STRING_WALL_second_14,,window wall ,kleine Fensterwand ,с маленьким окном ,小さな窓の壁 ,,,เล็กสไตล์ยุโรป ,fenêtre européenne 
STRING_RUG_1,모던 블랙 매트,Modern,Modernes ,Современный ,モダンブラックマット ,现代黑色哑光 ,現代黑色啞光 ,สีดำด้านที่ทันสมัย ,Noir mat moderne 
STRING_RUG_2,노이즈 모던 매트,Noise,Noise,Шумовой ,ノイズモダンマット ,噪音现代垫 ,噪音現代墊 ,เสื่อเสียงรบกวนที่ทันสมัย ,Tapis moderne anti-bruit 
STRING_RUG_3,프로방스 매트 1,Provence,Provence-Matte 1,коврик прованс 1,プロヴァンスマット 1,普罗旺斯垫 1,普羅旺斯墊 1,พรมโปรวองซ์ 1,Tapis provençal 1
STRING_RUG_4,프로방시 매트 2,Provence,Provence-Matte 2,коврик прованс 2,プロヴァンスマット 2,普罗旺斯垫 2,普羅旺斯墊 2,พรมโปรวองซ์ 2,Tapis provençal 2
STRING_RUG_5,프로방스 러그,Provence,Provence-Teppich ,Ковер Прованс ,プロヴァンスの敷物 ,普罗旺斯地毯 ,普羅旺斯地毯 ,พรมโปรวองซ์ ,Tapis rond Provençal 
STRING_RUG_6,루비토 원형 카펫,Rubito,Rubito,Круглый,ルビトラウンドカーペット ,鲁比托圆形地毯 ,魯比托圓形地毯 ,พรมกลม Rubito ,Tapis rond Rubito 
STRING_RUG_7,한옥마을 삼베매트,Hanok,Hanok Jutematte ,Коврик из  ,韓屋黄麻布マット ,韩屋麻布垫 ,韓屋麻布墊 ,หนอกผ้ากระสอบ ,Tapis de jute Hanok 
STRING_RUG_second_1,,black matte,Schwarz matt ,черный матовый ,,,,,
STRING_RUG_second_2,,modern mat,moderne Matte ,современный мат,,,,,
STRING_RUG_second_3,,mat 1,,,,,,,
STRING_RUG_second_4,,mat 2,,,,,,,
STRING_RUG_second_5,,Rug ,,,,,,,
STRING_RUG_second_6,,Carpet ,Runder Teppich ,ковер Rubito ,,,,,
STRING_RUG_second_7,,Mat ,,мешковины ханок ,,,,,
STRING_VIP_600,헬쓰보이,Health Boy,Fitness-Mann,Здоровяк,ジムボーイ,健康男孩,健身男孩,เฮลท์บอย,Health Boy
STRING_VIP_601,핸섬가이,Handsome Guy,Schönen-Mann,Красавчик,ハンサムガイ,美男,帥哥,หนุ่มหล่อ,bel homme
STRING_VIP_602,댄스보이,Dance Boy,Tanz-Mann,Танцор,ダンスボーイ,街舞男孩,跳舞男孩,แดนซ์บอย,homme danse
STRING_VIP_603,댄스보이,Dance Boy,Tanz-Mann,Танцор,ダンスボーイ,街舞男孩,跳舞男孩,แดนซ์บอย,homme danse
STRING_VIP_604,일지매,Iljimae,Iljimae,Иль Джи Мэ,義賊,一枝梅,一枝梅,ยอดขายรายวัน,Iljimae
STRING_VIP_605,경찰관,Policeman,Polizist,Полицейский,警察官,警察,警察,ตำรวจ,police
STRING_VIP_606,이군대위,Lee Gun,G.Lee,Капитан Ли,大尉さん,Lee Kun大尉,李軍大尉,กัปตันลี,G.Lee
STRING_VIP_607,헤어롤소녀,Hair Roll Girl,Wickler Mädchen,Кудрявая девушка,ヘアカーラー娘,卷发少女,捲髮少女,เด็กผู้หญิงผมโรล,fille enrouleur
STRING_VIP_608,임금,King,König,Доход,王様,国王,國君,ค่าจ้าง,Roi
STRING_VIP_609,왕세자,Prince,Prinz ,принц ,王太子,世子,王世子,เจ้าชาย ,Prince 
STRING_VIP_610,왕세자빈,Princess,Prinzessin ,принцесса ,王太子妃,世子bin,世子妃,เจ้าหญิง ,Princesse 
STRING_EMPLOYEE_1,편의점남,Store Man,Store-Mann,Продавец,コンビニ男,男职员,便利商店男店員,ผู้ชายร้านสะดวกซื้อ,Store Man
STRING_EMPLOYEE_2,편의점녀,Store Woman,Store-Frau,Продавщица,コンビニ女,女职员,便利商店女店員,ผู้หญิงร้านสะดวกซื้อ,Store Woman
STRING_EMPLOYEE_3,점장,Store Manager,Ladenleiter,Главный менеджер,店長,店长,店長,ผู้จัดการร้าน,magasin
STRING_EMPLOYEE_4,매니저,Manager,Manager,Менеджер,マネージャー,经理,店經理,ผู้จัดการ,ménager
STRING_EMPLOYEE_5,이몽룡,Mong-ryong,Mong-Ryong,Ли Монг Рён,彦星,李梦龙,李夢龍,อีมงรยอง,Mong-Ryong
STRING_EMPLOYEE_6,성춘향,Chun-hyang,Chun-Hyang,Сон Чун Хян,織姫,成春香,成春香,ซองชุนฮยาง,Chun-Hyang
STRING_EMPLOYEE_7,혜원맥,HaeWon-maeg,Hyewonmaek,Хе Вон Мэк,冥府の使い,解怨脉,解怨脈,ฮเยวอนแม็ค,Hyewonmaek
STRING_EMPLOYEE_8,강림,Gang-rim,Kangrim,Кан Рим,降臨童子,Kang Lim,江林,คังริม,Kangrim
STRING_MESSEAGE_1,상품 <s0>을 <br>구입 하시겠습니까?,Would you like to <br>purchase item <s0>?,Möchten Sie<br>Produkt <s0> kaufen?,Хотите <br>купить продукт <s0>?,商品<s0>を<br>購入しますか？,要购买<s0>商品<br>吗？,確定要<br>購買<s0>道具嗎？,คุณต้องการซื้อสินค้า <s0> <br>ไหม?,Voulez-vous acheter<br>le produit <s0> ?
STRING_MESSEAGE_2,상품 <s0>의 <br>구입이 완료 되었습니다.,Item <s0><br>has been purchased.,Der Kauf von Produkt <s0><br>ist abgeschlossen.,<br>покупка товара <s0> завершена.,商品<s0>の<br>購入が完了しました。,已购买<s0>商品<br>。,<s0>道具<br>已購買完成。,ซื้อ <br> ของสินค้า <s0> เรียบร้อยแล้ว,L'achat du produit <s0><br>est terminé.
STRING_MESSEAGE_3,결재가 완료 되지 않았습니다.,Payment has not been completed.,Die Zahlung wurde nicht abgeschlossen.,Оплата не завершена.,決済が完了していません。,尚未结算。,結帳尚未完成。,การชำระเงินยังไม่เสร็จสิ้น,Le paiement n'a pas été effectué.
STRING_MESSEAGE_4,레벨이한계치 입니다.,Level reached the limit.,Level ist die Grenze.,Достигнут максимальный уровень.,レベル上限に達しています。,等级已达到上限。,等級已達上限。,ขีดจำกัดเลเวล,Le niveau est la limite.
STRING_MESSEAGE_5,골드가 부족합니다.<br>골드를 구매하시겠습니까?,Not enough gold.<br>Do you want to purchase gold?,Nicht genug Gold.<br>Sie möchten Gold kaufen?,У меня заканчивается золото.<br>Хотите купить золото?,ゴールドが足りません。<br>ゴールドを購入しますか？,黄金不足，<br>是否购买黄金？,金幣不足。<br>確定要購買金幣嗎？,ทองไม่พอสำหรับการใช้งาน <br>ต้องการซื้อทองหรือไม่?,Pas assez d'or.<br>Voulez-vous acheter de l'or ?
STRING_MESSEAGE_6,루비가 부족합니다.,Not enough Ruby.,Nicht genug Rubin.,Недостаточно рубинов.,ルビーが足りません。,红宝石不足。,紅寶石不足。,รูบี้ไม่เพียงพอ,Pas assez de rubis.
STRING_MESSEAGE_7,광고가 로드 되지 않았습니다.,Ad has not been loaded.,Werbung wurde nicht geladen.,Реклама не загружена.,広告を読み込めませんでした。,无法加载广告。,廣告尚未載入。,โฆษณาโหลดไม่ได้,L'annonce n'a pas été chargée.
STRING_MESSEAGE_8,<s0>의 루비가 소모 됩니다.<br>선물상자의 잠금해제를 하시겠습니까?,<s0>’s Ruby will be consumed.<br>Do you want to unlock the gift box?,Rubin von <s0> wird verbraucht.<br>Werden Sie die Geschenkkiste aufschließen?,Израсходовано <s0> рубинов.<br>Хотите разблокировать подарочную коробку?,ルビーを<s0>消費します。<br>ギフトボックスのロックを解除しますか？,将使用<s0>的红宝石。是否解锁<br>礼物箱。,將使用<s0>的紅寶石。<br>確定要解鎖禮物箱嗎？,รูบี้ของ <s0> หมด <br>คุณต้องการปลดล็อคกล่องของขวัญหรือไม่?,Le rubis de <s0> sera consommé.<br>Allez-vous déverrouiller la boîte cadeau ?
STRING_MESSEAGE_9,<s0>의 루비가 소모 됩니다.<br>선물상자의 즉시 열기를 하시겠습니까?,<s0>’s Ruby will be consumed.<br>Do you want to open the gift box immediately?,Rubin von <s0> wird verbraucht.<br>Werden Sie die Geschenkkiste gleich öffnen?,Израсходовано <s0> рубинов.<br>Хотите немедленно открыть подарочную коробку?,ルビーを<s0>消費します。<br>ギフトボックスを今すぐ開けますか？,将使用<s0>的红宝石。是否立即打开<br>礼物箱。,將使用<s0>的紅寶石。<br>確定要立即開啟禮物箱嗎？,รูบี้ของ <s0> หมด <br>คุณต้องการเปิดกล่องของขวัญหรือไม่?,Le rubis de <s0> sera consommé.<br>Ouvrerez-vous bientôt la boîte cadeau ?
STRING_MESSEAGE_10,<s0>의 레벨이 부족합니다. <br><s1>레벨을 올리세요.,<s0>’s level is not enough. <br>Raise <s1> Level.,Level von <s0> reicht nicht aus.<br>Erhöhen Sie Ihr Level um <s1>.,Недостаточный уровень в <s0>. <br><s1>Повысьте свой уровень.,レベルが<s0>足りません。<br>レベルを<s1>上げてください。,<s0>等级不足。请提升<br><s1>等级。,<s0>的等級不足。<br>請提升<s1>級。,เลเวลของ <s0> ไม่เพียงพอ <br><s1> กรุณาอัพเลเวล,Le niveau de n'est<br>pas suffisant de <s0>. <br><s1>Élevez votre niveau.
STRING_MESSEAGE_11,골드가 부족합니다.,Not enough gold.,Nicht genug Gold.,Недостаточно золота.,ゴールドが足りません。,黄金不足。,金幣不足。,ทองไม่เพียงพอ,Pas assez d'or.
STRING_MESSEAGE_12,현재 퀘스트가 진행 중 입니다.,The quest is currently in progress.,Quest ist derzeit in Bearbeitung.,В данный момент квест выполняется.,現在、クエストが進行中です。,正在进行任务。,此任務正在進行中。,ขณะนี้กำลังดำเนินการเควสอยู่,La quête est actuellement en cours.
STRING_MESSEAGE_13,인테리어 설치 개수가 최대입니다.,The maximum number of interior has been installed.,Anzahl von Inneninstallationen ist schon max.,Максимальное количество установок интерьера.,インテリア設置数が上限に達しています。,内饰放置数量达到上限。,裝潢設置數量已達上限。,จำนวนการติดตั้งภายในสูงสุด,Le nombre d'installations intérieures est déjà max.
STRING_MESSEAGE_14,맵에 인테리어 설치 개수가 최대입니다.,The maximum number of interior has been installed on the map.,Anzahl von Inneninstallationen auf der Karte ist schon max.,Максимальное количество установок интерьера на карте.,マップのインテリア設置数が上限に達しています。,地图内饰放置数量达到上限。,地圖上的裝潢設置數量已達上限。,จำนวนการติดตั้งภายในสูงสุดบนแผนที่,Le nombre d'installations intérieures sur la carte est déjà max.
STRING_MESSEAGE_15,페이스북 연결에 성공하였습니다.,Successfully connected to Facebook.,Facebook-Verbindung war erfolgreich.,Подключение к Facebook прошло успешно.,Facebook連携に成功しました。,成功绑定Facebook。,已成功連接至Facebook。,เชื่อมต่อ Facebook ได้สำเร็จ,La connexion Facebook a réussi.
STRING_MESSEAGE_16,카드팩 슬롯이 가득 찼습니다.,Card pack slots are full.,Kartensteckplatz ist voll.,Слот для пакета карт заполнен.,カードパックスロットがいっぱいです。,卡包已满。,卡包欄位已滿。,สล็อตแพ็คการ์ดเต็มแล้ว,L'emplacement de la carte est plein.
